
[Name]
center

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
-1.04865395e-02, 1.94329396e-01, 0.00000000e+00, 1.60384595e+00, 2.14177132e+00, -1.85302243e-01
-8.12971294e-02, 1.75966248e-01, 0.00000000e+00, 1.72254980e+00, 2.00368094e+00, -1.73259169e-01
-9.15653855e-02, 1.93025693e-01, 0.00000000e+00, 1.73344529e+00, 2.05262017e+00, -1.91720650e-01
-2.05549635e-02, 1.76940471e-01, 0.00000000e+00, 1.62842464e+00, 2.07131362e+00, -1.68725878e-01
-3.06974538e-02, 1.94070578e-01, 0.00000000e+00, 1.63673508e+00, 2.11996531e+00, -1.87916771e-01
-4.07518074e-02, 1.76672027e-01, 0.00000000e+00, 1.66011751e+00, 2.04915857e+00, -1.70853451e-01
-1.01654492e-01, 1.75545290e-01, 0.00000000e+00, 1.75303531e+00, 1.98055279e+00, -1.73574001e-01
6.69883788e-01, 1.86146528e-01, 0.00000000e+00, 9.47906256e-01, 2.46991777e+00, 1.43258795e-02
6.50058389e-01, 1.85841054e-01, 0.00000000e+00, 9.53770936e-01, 2.46721601e+00, 1.13643166e-02
2.60128826e-01, 1.78548932e-01, 0.00000000e+00, 1.22231483e+00, 2.32013512e+00, -9.20058414e-02
2.79671520e-01, 1.78760603e-01, 0.00000000e+00, 1.20007908e+00, 2.33263898e+00, -8.52563158e-02
6.30197167e-01, 1.85792550e-01, 0.00000000e+00, 9.60051060e-01, 2.46497130e+00, 8.14472325e-03
4.96440649e-01, 1.82863295e-01, 0.00000000e+00, 1.01977670e+00, 2.43283248e+00, -1.94257386e-02
4.76659149e-01, 1.82375565e-01, 0.00000000e+00, 1.03153765e+00, 2.42628336e+00, -2.44268663e-02
3.78001422e-01, 1.80369690e-01, 0.00000000e+00, 1.10351229e+00, 2.38673925e+00, -5.27562648e-02
3.97706360e-01, 1.80747196e-01, 0.00000000e+00, 1.08722901e+00, 2.39574814e+00, -4.66883592e-02
4.56889153e-01, 1.81933805e-01, 0.00000000e+00, 1.04412425e+00, 2.41936612e+00, -2.96654217e-02
4.66126412e-01, 1.99732795e-01, 0.00000000e+00, 1.02579939e+00, 2.47412372e+00, -3.19729596e-02
4.17420179e-01, 1.81132212e-01, 0.00000000e+00, 1.07192516e+00, 2.40416622e+00, -4.08081114e-02
4.37146366e-01, 1.81525648e-01, 0.00000000e+00, 1.05756962e+00, 2.41202307e+00, -3.51295955e-02
5.73995829e-01, 1.86783180e-01, 0.00000000e+00, 9.80169892e-01, 2.46005917e+00, -2.41920096e-03
5.55503190e-01, 1.85393170e-01, 0.00000000e+00, 9.88794088e-01, 2.45283604e+00, -6.07622042e-03
5.35999238e-01, 1.84253976e-01, 0.00000000e+00, 9.98443723e-01, 2.44576144e+00, -1.02035645e-02
5.16256273e-01, 1.83475941e-01, 0.00000000e+00, 1.00874853e+00, 2.43928647e+00, -1.46756535e-02
3.58303517e-01, 1.80001795e-01, 0.00000000e+00, 1.12079871e+00, 2.37712145e+00, -5.89957908e-02
3.67718816e-01, 1.97629884e-01, 0.00000000e+00, 1.09771001e+00, 2.43553233e+00, -6.32866323e-02
3.18937570e-01, 1.79318130e-01, 0.00000000e+00, 1.15842891e+00, 2.35604978e+00, -7.19135553e-02
3.38614672e-01, 1.79648325e-01, 0.00000000e+00, 1.13910222e+00, 2.36688805e+00, -6.53880984e-02
5.05508184e-01, 2.00727284e-01, 0.00000000e+00, 1.00341165e+00, 2.48619938e+00, -2.11583711e-02
4.26729828e-01, 1.98862627e-01, 0.00000000e+00, 1.05166411e+00, 2.46033382e+00, -4.38226275e-02
6.10536098e-01, 1.86200306e-01, 0.00000000e+00, 9.66670275e-01, 2.46375155e+00, 4.68219491e-03
4.85835165e-01, 2.00214028e-01, 0.00000000e+00, 1.01418412e+00, 2.48036432e+00, -2.64295470e-02
2.99283564e-01, 1.79018825e-01, 0.00000000e+00, 1.17876673e+00, 2.34462142e+00, -7.85463154e-02
3.08825046e-01, 1.96513012e-01, 0.00000000e+00, 1.15313339e+00, 2.40525699e+00, -8.43535215e-02
4.46424931e-01, 1.99292183e-01, 0.00000000e+00, 1.03827202e+00, 2.46748352e+00, -3.77757512e-02
2.69748539e-01, 1.95878133e-01, 0.00000000e+00, 1.19535732e+00, 2.38194704e+00, -9.89134386e-02
3.28437984e-01, 1.96865305e-01, 0.00000000e+00, 1.13358974e+00, 2.41597295e+00, -7.71908611e-02
3.87376726e-01, 1.98032439e-01, 0.00000000e+00, 1.08134961e+00, 2.44438791e+00, -5.65942042e-02
2.89256215e-01, 1.96186319e-01, 0.00000000e+00, 1.17372918e+00, 2.39392233e+00, -9.16097909e-02
4.07046437e-01, 1.98444113e-01, 0.00000000e+00, 1.06601095e+00, 2.45264816e+00, -5.01009151e-02
5.91854274e-01, 1.87062204e-01, 0.00000000e+00, 9.73209858e-01, 2.46364594e+00, 1.08761899e-03
3.48070294e-01, 1.97238311e-01, 0.00000000e+00, 1.11511993e+00, 2.42606044e+00, -7.01596588e-02
6.89794600e-01, 1.86608061e-01, 0.00000000e+00, 9.42429006e-01, 2.47281384e+00, 1.70596987e-02
2.50340700e-01, 1.95577100e-01, 0.00000000e+00, 1.21797514e+00, 2.36931300e+00, -1.06203578e-01
7.09865272e-01, 1.87272519e-01, 0.00000000e+00, 9.37307835e-01, 2.47604418e+00, 1.95836984e-02
2.40740880e-01, 1.78441644e-01, 0.00000000e+00, 1.24533308e+00, 2.30735445e+00, -9.87713337e-02
2.31156215e-01, 1.95301771e-01, 0.00000000e+00, 1.24142182e+00, 2.35614681e+00, -1.13405779e-01
2.21595719e-01, 1.78470373e-01, 0.00000000e+00, 1.26901591e+00, 2.29447460e+00, -1.05521724e-01
2.12267905e-01, 1.95017144e-01, 0.00000000e+00, 1.26560473e+00, 2.34240413e+00, -1.20435752e-01
6.39666319e-01, 2.03484491e-01, 0.00000000e+00, 9.49542820e-01, 2.51351738e+00, 7.94656482e-03
2.40584612e-01, 2.12498575e-01, 0.00000000e+00, 1.21218133e+00, 2.41194773e+00, -1.20665610e-01
2.59853214e-01, 2.12913454e-01, 0.00000000e+00, 1.18908620e+00, 2.42469597e+00, -1.12848207e-01
6.20220542e-01, 2.03446373e-01, 0.00000000e+00, 9.55463171e-01, 2.51141429e+00, 4.42796014e-03
6.10335112e-01, 2.20794275e-01, 0.00000000e+00, 9.49834883e-01, 2.55029178e+00, 6.31700386e-04
6.29522860e-01, 2.20948085e-01, 0.00000000e+00, 9.44256663e-01, 2.55249953e+00, 4.46030684e-03
4.75316942e-01, 2.17542857e-01, 0.00000000e+00, 1.00701380e+00, 2.52114582e+00, -3.36181596e-02
4.55660999e-01, 2.17078969e-01, 0.00000000e+00, 1.01843441e+00, 2.51524878e+00, -3.97221483e-02
5.53306699e-01, 2.19744623e-01, 0.00000000e+00, 9.69681680e-01, 2.54087782e+00, -1.22643327e-02
5.44585168e-01, 2.02096879e-01, 0.00000000e+00, 9.84138608e-01, 2.49738979e+00, -1.15232356e-02
5.34021735e-01, 2.19160199e-01, 0.00000000e+00, 9.77789104e-01, 2.53652859e+00, -1.71180069e-02
3.57470423e-01, 2.14850247e-01, 0.00000000e+00, 1.09019434e+00, 2.47769833e+00, -7.40741789e-02
3.77079308e-01, 2.15280905e-01, 0.00000000e+00, 1.07376611e+00, 2.48636985e+00, -6.67488426e-02
4.16342676e-01, 2.16168344e-01, 0.00000000e+00, 1.04409385e+00, 2.50192261e+00, -5.27457818e-02
4.35996860e-01, 2.16619253e-01, 0.00000000e+00, 1.03078341e+00, 2.50884604e+00, -4.61030416e-02
6.01097047e-01, 2.03578606e-01, 0.00000000e+00, 9.61754680e-01, 2.50948191e+00, 6.92432863e-04
5.91326654e-01, 2.20607221e-01, 0.00000000e+00, 9.55865681e-01, 2.54778385e+00, -3.43108922e-03
5.14538765e-01, 2.18562081e-01, 0.00000000e+00, 9.86732423e-01, 2.53171611e+00, -2.22999416e-02
4.94959623e-01, 2.18042403e-01, 0.00000000e+00, 9.96451676e-01, 2.52664113e+00, -2.78064236e-02
2.98751563e-01, 2.13658512e-01, 0.00000000e+00, 1.14615464e+00, 2.44791484e+00, -9.70727503e-02
3.18299830e-01, 2.14036882e-01, 0.00000000e+00, 1.12637067e+00, 2.45848656e+00, -8.92664716e-02
3.37876350e-01, 2.14434355e-01, 0.00000000e+00, 1.10772181e+00, 2.46840906e+00, -8.15886557e-02
3.96702886e-01, 2.15721875e-01, 0.00000000e+00, 1.05840933e+00, 2.49443913e+00, -5.96335232e-02
5.82373083e-01, 2.03487739e-01, 0.00000000e+00, 9.68378127e-01, 2.50680637e+00, -3.19217308e-03
2.79257089e-01, 2.13288873e-01, 0.00000000e+00, 1.16706932e+00, 2.43666148e+00, -1.04955286e-01
5.72377384e-01, 2.20298797e-01, 0.00000000e+00, 9.62390363e-01, 2.54476643e+00, -7.72495801e-03
5.25151551e-01, 2.01379389e-01, 0.00000000e+00, 9.93366480e-01, 2.49194336e+00, -1.61807872e-02
5.63690245e-01, 2.02967390e-01, 0.00000000e+00, 9.75706875e-01, 2.50277519e+00, -7.22475164e-03
6.78762555e-01, 2.04175711e-01, 0.00000000e+00, 9.38955128e-01, 2.51845145e+00, 1.42377056e-02
6.87446356e-01, 2.22178638e-01, 0.00000000e+00, 9.30057824e-01, 2.55928326e+00, 1.44137554e-02
6.98488772e-01, 2.04809442e-01, 0.00000000e+00, 9.34175193e-01, 2.52127361e+00, 1.70441158e-02
6.59206271e-01, 2.03745693e-01, 0.00000000e+00, 9.44049656e-01, 2.51590157e+00, 1.12156607e-02
7.06952274e-01, 2.23006427e-01, 0.00000000e+00, 9.25946534e-01, 2.56197095e+00, 1.72655154e-02
7.18385339e-01, 2.05753952e-01, 0.00000000e+00, 9.29669499e-01, 2.52462673e+00, 1.96417309e-02
7.26503193e-01, 2.24215269e-01, 0.00000000e+00, 9.22065973e-01, 2.56521702e+00, 1.98872536e-02
6.48784935e-01, 2.21216902e-01, 0.00000000e+00, 9.39137340e-01, 2.55469799e+00, 8.02689232e-03
6.68102503e-01, 2.21617535e-01, 0.00000000e+00, 9.34425056e-01, 2.55693507e+00, 1.13427332e-02
1.84222892e-01, 2.10430235e-01, 0.00000000e+00, 1.28728449e+00, 2.36785698e+00, -1.42480433e-01
1.92852154e-01, 2.27739647e-01, 0.00000000e+00, 1.25626683e+00, 2.41926050e+00, -1.51315019e-01
2.02735722e-01, 2.11374491e-01, 0.00000000e+00, 1.26133347e+00, 2.38380480e+00, -1.35639340e-01
1.74020946e-01, 2.26420164e-01, 0.00000000e+00, 1.28387940e+00, 2.40247369e+00, -1.58551306e-01
2.21534789e-01, 2.12008759e-01, 0.00000000e+00, 1.23627949e+00, 2.39836836e+00, -1.28300369e-01
2.11759403e-01, 2.28666157e-01, 0.00000000e+00, 1.22999799e+00, 2.43437958e+00, -1.43550441e-01
-1.63223937e-01, 2.08849236e-01, 0.00000000e+00, 1.83773446e+00, 2.02902865e+00, -2.06820622e-01
1.66018158e-01, 2.08952963e-01, 0.00000000e+00, 1.31418490e+00, 2.34989691e+00, -1.48557156e-01
1.55226499e-01, 2.24486008e-01, 0.00000000e+00, 1.31314623e+00, 2.38335037e+00, -1.65000021e-01
1.48043185e-01, 2.06723258e-01, 0.00000000e+00, 1.34235394e+00, 2.32915473e+00, -1.53622240e-01
1.36683702e-01, 2.21705735e-01, 0.00000000e+00, 1.34413028e+00, 2.36125207e+00, -1.70215994e-01
6.01824597e-02, 2.13023707e-01, 0.00000000e+00, 1.47466338e+00, 2.26932597e+00, -1.88328817e-01
8.01434144e-02, 2.14140967e-01, 0.00000000e+00, 1.44091702e+00, 2.29124212e+00, -1.83420971e-01
-1.53027073e-01, 2.26493955e-01, 0.00000000e+00, 1.82146990e+00, 2.08955479e+00, -2.25223139e-01
-1.73537657e-01, 2.26136297e-01, 0.00000000e+00, 1.85189009e+00, 2.06829357e+00, -2.23162264e-01
3.99985760e-02, 2.12385148e-01, 0.00000000e+00, 1.50878811e+00, 2.24798870e+00, -1.93139926e-01
1.29927054e-01, 2.03743815e-01, 0.00000000e+00, 1.37229717e+00, 2.30525303e+00, -1.57660887e-01
1.97739266e-02, 2.12005138e-01, 0.00000000e+00, 1.54302979e+00, 2.22687006e+00, -1.97559759e-01
-3.50537390e-01, 2.04582855e-01, 0.00000000e+00, 2.05812669e+00, 1.84370446e+00, -1.74997434e-01
9.94232371e-02, 2.15920925e-01, 0.00000000e+00, 1.40824008e+00, 2.31371069e+00, -1.78763345e-01
1.18156992e-01, 2.18543336e-01, 0.00000000e+00, 1.37615120e+00, 2.33721995e+00, -1.74510360e-01
-3.29593062e-01, 2.05627859e-01, 0.00000000e+00, 2.03813648e+00, 1.86457205e+00, -1.79970264e-01
-3.41049314e-01, 2.23422259e-01, 0.00000000e+00, 2.05379558e+00, 1.91121030e+00, -1.92125931e-01
-3.08435827e-01, 2.06317216e-01, 0.00000000e+00, 2.01678681e+00, 1.88484788e+00, -1.84541032e-01
-3.19584727e-01, 2.24662915e-01, 0.00000000e+00, 2.03234458e+00, 1.93221211e+00, -1.97749898e-01
-2.87333101e-01, 2.06694618e-01, 0.00000000e+00, 1.99443746e+00, 1.90446579e+00, -1.88660771e-01
-2.97984868e-01, 2.24788979e-01, 0.00000000e+00, 2.00950336e+00, 1.95055842e+00, -2.02325329e-01
-2.66411185e-01, 2.06999153e-01, 0.00000000e+00, 1.97106755e+00, 1.92417204e+00, -1.92478910e-01
-2.76858211e-01, 2.24872053e-01, 0.00000000e+00, 1.98603451e+00, 1.96889377e+00, -2.06540123e-01
-2.45632648e-01, 2.07313076e-01, 0.00000000e+00, 1.94661295e+00, 1.94426405e+00, -1.96028233e-01
-2.24950299e-01, 2.07658336e-01, 0.00000000e+00, 1.92106628e+00, 1.96481776e+00, -1.99284732e-01
-2.35285491e-01, 2.25229889e-01, 0.00000000e+00, 1.93593645e+00, 2.00708771e+00, -2.14208066e-01
-2.55999207e-01, 2.25020036e-01, 0.00000000e+00, 1.96156061e+00, 1.98771453e+00, -2.10508242e-01
-1.83757424e-01, 2.08442435e-01, 0.00000000e+00, 1.86662650e+00, 2.00727510e+00, -2.04743028e-01
-2.04331577e-01, 2.08037212e-01, 0.00000000e+00, 1.89441037e+00, 1.98583436e+00, -2.02206805e-01
-1.94076404e-01, 2.25805432e-01, 0.00000000e+00, 1.88111556e+00, 2.04743981e+00, -2.20602259e-01
-3.08272596e-02, 2.28600234e-01, 0.00000000e+00, 1.61959827e+00, 2.22029805e+00, -2.23683387e-01
-4.08691466e-02, 2.11193576e-01, 0.00000000e+00, 1.64544880e+00, 2.16248584e+00, -2.06981033e-01
-5.10787480e-02, 2.28309318e-01, 0.00000000e+00, 1.65483320e+00, 2.19866800e+00, -2.25846946e-01
-6.11474216e-02, 2.10869029e-01, 0.00000000e+00, 1.67915082e+00, 2.14041924e+00, -2.08660290e-01
-7.13703409e-02, 2.27990568e-01, 0.00000000e+00, 1.68964398e+00, 2.17685699e+00, -2.27206901e-01
-2.14655504e-01, 2.25492910e-01, 0.00000000e+00, 1.90912998e+00, 2.02700138e+00, -2.17589930e-01
-8.14662948e-02, 2.10513234e-01, 0.00000000e+00, 1.71236980e+00, 2.11817098e+00, -2.09615022e-01
-1.01829104e-01, 2.10125133e-01, 0.00000000e+00, 1.74495852e+00, 2.09581494e+00, -2.09865421e-01
-9.17048827e-02, 2.27642626e-01, 0.00000000e+00, 1.72385609e+00, 2.15494800e+00, -2.27781519e-01
-4.45631391e-04, 2.11727947e-01, 0.00000000e+00, 1.57729638e+00, 2.20566154e+00, -2.01398015e-01
9.54385474e-03, 2.29109988e-01, 0.00000000e+00, 1.54864156e+00, 2.26266146e+00, -2.16947585e-01
-1.06325941e-02, 2.28855014e-01, 0.00000000e+00, 1.58416462e+00, 2.24161649e+00, -2.20704362e-01
-2.06528138e-02, 2.11468905e-01, 0.00000000e+00, 1.61147380e+00, 2.18421173e+00, -2.04551324e-01
-1.12113759e-01, 2.27267221e-01, 0.00000000e+00, 1.75735688e+00, 2.13299704e+00, -2.27604121e-01
-1.22260585e-01, 2.09714249e-01, 0.00000000e+00, 1.77681744e+00, 2.07342982e+00, -2.09452227e-01
-1.42722234e-01, 2.09285706e-01, 0.00000000e+00, 1.80776966e+00, 2.05114031e+00, -2.08419055e-01
-1.32555470e-01, 2.26887718e-01, 0.00000000e+00, 1.78993297e+00, 2.11118436e+00, -2.26738259e-01
1.43393382e-01, 2.40451157e-01, 0.00000000e+00, 1.31269062e+00, 2.41166401e+00, -1.82560682e-01
1.51395276e-01, 2.59797275e-01, 0.00000000e+00, 1.27589417e+00, 2.45614505e+00, -1.93868548e-01
1.63088813e-01, 2.42767915e-01, 0.00000000e+00, 1.28009641e+00, 2.43180895e+00, -1.75561771e-01
-1.42827794e-01, 2.44108483e-01, 0.00000000e+00, 1.80413043e+00, 2.14284587e+00, -2.43442565e-01
-1.63313016e-01, 2.43785992e-01, 0.00000000e+00, 1.83627236e+00, 2.12201142e+00, -2.41405383e-01
1.82530299e-01, 2.44298086e-01, 0.00000000e+00, 1.25032532e+00, 2.44910932e+00, -1.67676941e-01
8.88432562e-02, 2.31336296e-01, 0.00000000e+00, 1.41042686e+00, 2.34412861e+00, -1.96263269e-01
7.88597837e-02, 2.47274593e-01, 0.00000000e+00, 1.41098320e+00, 2.37103677e+00, -2.14290068e-01
9.74993110e-02, 2.47468576e-01, 0.00000000e+00, 1.37889957e+00, 2.38809323e+00, -2.07441121e-01
6.95367232e-02, 2.30427861e-01, 0.00000000e+00, 1.44369781e+00, 2.32420206e+00, -2.01932132e-01
5.93911298e-02, 2.46977717e-01, 0.00000000e+00, 1.44541657e+00, 2.35238671e+00, -2.20751330e-01
1.24589920e-01, 2.36406028e-01, 0.00000000e+00, 1.34723818e+00, 2.38723874e+00, -1.87182650e-01
-3.92689794e-01, 2.37875894e-01, 0.00000000e+00, 2.10480380e+00, 1.91396189e+00, -1.91075057e-01
-3.72581810e-01, 2.38244504e-01, 0.00000000e+00, 2.08744287e+00, 1.92943347e+00, -1.96155623e-01
4.97334749e-02, 2.29818985e-01, 0.00000000e+00, 1.47811949e+00, 2.30395126e+00, -2.07414806e-01
2.96971649e-02, 2.29402617e-01, 0.00000000e+00, 1.51320136e+00, 2.28342819e+00, -2.12470084e-01
3.95495072e-02, 2.46684566e-01, 0.00000000e+00, 1.48116314e+00, 2.33283091e+00, -2.26644963e-01
1.13137990e-01, 2.47345194e-01, 0.00000000e+00, 1.35322130e+00, 2.40151978e+00, -2.01065302e-01
1.28500134e-01, 2.57575005e-01, 0.00000000e+00, 1.31562388e+00, 2.43412638e+00, -2.02842355e-01
1.06958792e-01, 2.32836932e-01, 0.00000000e+00, 1.37924170e+00, 2.36377430e+00, -1.91016406e-01
-1.83820471e-01, 2.43487701e-01, 0.00000000e+00, 1.86713243e+00, 2.10159945e+00, -2.38795787e-01
-3.53026509e-01, 2.39499211e-01, 0.00000000e+00, 2.07004118e+00, 1.94735765e+00, -2.01739267e-01
-3.31981480e-01, 2.44561628e-01, 0.00000000e+00, 2.05104184e+00, 1.97642863e+00, -2.10667461e-01
-3.47620904e-01, 2.54537731e-01, 0.00000000e+00, 2.06986523e+00, 1.98898709e+00, -2.14268073e-01
-3.08599502e-01, 2.43295476e-01, 0.00000000e+00, 2.02583623e+00, 1.99159932e+00, -2.15214580e-01
-3.63482744e-01, 2.54770249e-01, 0.00000000e+00, 2.08470201e+00, 1.97801054e+00, -2.10358486e-01
-3.82712245e-01, 2.55214512e-01, 0.00000000e+00, 2.10222363e+00, 1.96562600e+00, -2.05709592e-01
-2.87206173e-01, 2.42911845e-01, 0.00000000e+00, 2.00195456e+00, 2.00808048e+00, -2.19738573e-01
-2.66288221e-01, 2.42835730e-01, 0.00000000e+00, 1.97745633e+00, 2.02548194e+00, -2.24133223e-01
-2.45558038e-01, 2.42895842e-01, 0.00000000e+00, 1.95180929e+00, 2.04360580e+00, -2.28303790e-01
-2.24928066e-01, 2.43035600e-01, 0.00000000e+00, 1.92489314e+00, 2.06236005e+00, -2.32179910e-01
-2.04355761e-01, 2.43236020e-01, 0.00000000e+00, 1.89667368e+00, 2.08170247e+00, -2.35698864e-01
1.94855053e-02, 2.46439412e-01, 0.00000000e+00, 1.51772320e+00, 2.31267095e+00, -2.31881529e-01
-2.08027977e-02, 2.45987341e-01, 0.00000000e+00, 1.59160733e+00, 2.27117634e+00, -2.39933699e-01
-4.10237424e-02, 2.45731398e-01, 0.00000000e+00, 1.62851226e+00, 2.24994254e+00, -2.42646664e-01
-6.12850934e-02, 2.45449856e-01, 0.00000000e+00, 1.66507661e+00, 2.22852063e+00, -2.44470283e-01
-8.15884545e-02, 2.45141298e-01, 0.00000000e+00, 1.70109129e+00, 2.20700574e+00, -2.45419458e-01
-6.40725659e-04, 2.46212885e-01, 0.00000000e+00, 1.55462265e+00, 2.29208970e+00, -2.36330390e-01
-1.01967402e-01, 2.44801849e-01, 0.00000000e+00, 1.73641956e+00, 2.18544888e+00, -2.45521858e-01
-1.22381322e-01, 2.44456694e-01, 0.00000000e+00, 1.77081335e+00, 2.16403413e+00, -2.44844139e-01
2.01740250e-01, 2.45395392e-01, 0.00000000e+00, 1.22257972e+00, 2.46451473e+00, -1.59304321e-01
6.09383523e-01, 2.55546063e-01, 0.00000000e+00, 9.30357873e-01, 2.60953522e+00, -2.77191121e-03
6.19461596e-01, 2.38276035e-01, 0.00000000e+00, 9.37882900e-01, 2.58434725e+00, 8.91114702e-04
6.00384295e-01, 2.38019645e-01, 0.00000000e+00, 9.43076253e-01, 2.58214712e+00, -3.27418162e-03
2.30788425e-01, 2.29359910e-01, 0.00000000e+00, 1.20499945e+00, 2.44825006e+00, -1.35433286e-01
2.20880851e-01, 2.46227041e-01, 0.00000000e+00, 1.19646859e+00, 2.47852755e+00, -1.50593013e-01
2.40064234e-01, 2.46849880e-01, 0.00000000e+00, 1.17193019e+00, 2.49133730e+00, -1.41618893e-01
5.23587883e-01, 2.36366943e-01, 0.00000000e+00, 9.69862998e-01, 2.56936431e+00, -2.28605047e-02
5.32680452e-01, 2.54151195e-01, 0.00000000e+00, 9.52927709e-01, 2.59948325e+00, -2.28513665e-02
5.13224065e-01, 2.53700703e-01, 0.00000000e+00, 9.60334301e-01, 2.59601784e+00, -2.87355334e-02
4.45234150e-01, 2.34414324e-01, 0.00000000e+00, 1.00940454e+00, 2.54965568e+00, -4.76661995e-02
4.54454035e-01, 2.52244830e-01, 0.00000000e+00, 9.87682462e-01, 2.58298969e+00, -4.85166609e-02
4.34820503e-01, 2.51733184e-01, 0.00000000e+00, 9.98683691e-01, 2.57767200e+00, -5.57866842e-02
5.71227670e-01, 2.54947305e-01, 0.00000000e+00, 9.40382421e-01, 2.60522032e+00, -1.21482760e-02
5.62222242e-01, 2.37338990e-01, 0.00000000e+00, 9.55059052e-01, 2.57667446e+00, -1.24492571e-02
5.52003503e-01, 2.54578352e-01, 0.00000000e+00, 9.46298361e-01, 2.60255432e+00, -1.73307508e-02
3.37103754e-01, 2.49088049e-01, 0.00000000e+00, 1.06998086e+00, 2.54255366e+00, -9.63169783e-02
3.56587499e-01, 2.49579713e-01, 0.00000000e+00, 1.05345106e+00, 2.55073667e+00, -8.77064764e-02
3.47261190e-01, 2.32001573e-01, 0.00000000e+00, 1.08096230e+00, 2.51324058e+00, -8.50906000e-02
5.42970419e-01, 2.36890048e-01, 0.00000000e+00, 9.62060630e-01, 2.57327461e+00, -1.74942687e-02
4.84496146e-01, 2.35373870e-01, 0.00000000e+00, 9.87886310e-01, 2.56039524e+00, -3.46175507e-02
3.76091093e-01, 2.50104487e-01, 0.00000000e+00, 1.03808963e+00, 2.55833149e+00, -7.93359429e-02
3.95628244e-01, 2.50650406e-01, 0.00000000e+00, 1.02385688e+00, 2.56535220e+00, -7.12170973e-02
3.86381388e-01, 2.32946411e-01, 0.00000000e+00, 1.04910755e+00, 2.52954721e+00, -6.93877190e-02
5.04081964e-01, 2.35878050e-01, 0.00000000e+00, 9.78448331e-01, 2.56511092e+00, -2.85736509e-02
4.93685246e-01, 2.53222317e-01, 0.00000000e+00, 9.68567669e-01, 2.59211946e+00, -3.49758565e-02
4.74082679e-01, 2.52745360e-01, 0.00000000e+00, 9.77660358e-01, 2.58780074e+00, -4.15756181e-02
4.15206850e-01, 2.51197696e-01, 0.00000000e+00, 1.01073039e+00, 2.57179713e+00, -6.33607432e-02
4.05976534e-01, 2.33435273e-01, 0.00000000e+00, 1.03482974e+00, 2.53681374e+00, -6.18851781e-02
4.64874148e-01, 2.34900028e-01, 0.00000000e+00, 9.98177469e-01, 2.55528045e+00, -4.09880355e-02
2.88732499e-01, 2.30742171e-01, 0.00000000e+00, 1.13748205e+00, 2.48408175e+00, -1.10046417e-01
3.66811812e-01, 2.32460558e-01, 0.00000000e+00, 1.06447935e+00, 2.52168322e+00, -7.71263316e-02
4.25596267e-01, 2.33928025e-01, 0.00000000e+00, 1.02160597e+00, 2.54351401e+00, -5.46390638e-02
2.98167259e-01, 2.48206466e-01, 0.00000000e+00, 1.10676408e+00, 2.52429438e+00, -1.14159994e-01
3.17630291e-01, 2.48631746e-01, 0.00000000e+00, 1.08773458e+00, 2.53375244e+00, -1.05146423e-01
3.08216900e-01, 2.31142253e-01, 0.00000000e+00, 1.11743462e+00, 2.49446368e+00, -1.01585291e-01
2.78733075e-01, 2.47790277e-01, 0.00000000e+00, 1.12711716e+00, 2.51412082e+00, -1.23298474e-01
2.49988750e-01, 2.29886517e-01, 0.00000000e+00, 1.18125701e+00, 2.46105242e+00, -1.27057925e-01
3.27731371e-01, 2.31555805e-01, 0.00000000e+00, 1.09860718e+00, 2.50416374e+00, -9.32500064e-02
2.59354770e-01, 2.47351632e-01, 0.00000000e+00, 1.14882958e+00, 2.50316215e+00, -1.32483587e-01
5.81318021e-01, 2.37747431e-01, 0.00000000e+00, 9.48761046e-01, 2.57966971e+00, -7.72394054e-03
2.69319892e-01, 2.30328813e-01, 0.00000000e+00, 1.15875304e+00, 2.47295952e+00, -1.18558489e-01
6.95939660e-01, 2.40146130e-01, 0.00000000e+00, 9.21271443e-01, 2.59233761e+00, 1.48195736e-02
7.04284310e-01, 2.58058757e-01, 0.00000000e+00, 9.12694454e-01, 2.61790085e+00, 1.54278334e-02
7.15181708e-01, 2.41132304e-01, 0.00000000e+00, 9.17851508e-01, 2.59470034e+00, 1.76769868e-02
5.90301633e-01, 2.55267382e-01, 0.00000000e+00, 9.35106218e-01, 2.60752964e+00, -7.30909873e-03
6.38529003e-01, 2.38566831e-01, 0.00000000e+00, 9.33170021e-01, 2.58636618e+00, 4.76670684e-03
6.28350556e-01, 2.55833030e-01, 0.00000000e+00, 9.26110864e-01, 2.61131811e+00, 1.43445423e-03
6.57646000e-01, 2.38950297e-01, 0.00000000e+00, 9.28868473e-01, 2.58832002e+00, 8.37554596e-03
6.76792979e-01, 2.39468560e-01, 0.00000000e+00, 9.24914539e-01, 2.59029365e+00, 1.17250141e-02
6.47324443e-01, 2.56193578e-01, 0.00000000e+00, 9.22270596e-01, 2.61298823e+00, 5.34622837e-03
