
[Name]
center

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Total Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
1.78337419e+00, 2.68477619e-01, 0.00000000e+00, 8.57673645e-01, 4.30892849e+00, 2.62719870e+00, 1.83472410e-02
1.56151879e+00, 2.74045348e-01, 0.00000000e+00, 8.74048710e-01, 4.33430910e+00, 2.63056827e+00, 2.51336321e-02
1.54126453e+00, 2.75145650e-01, 0.00000000e+00, 8.75430167e-01, 4.33807945e+00, 2.63146949e+00, 2.58199573e-02
1.74333251e+00, 2.68285811e-01, 0.00000000e+00, 8.60806763e-01, 4.31011200e+00, 2.62644863e+00, 1.94668397e-02
1.48915505e+00, 2.60602057e-01, 0.00000000e+00, 8.77292216e-01, 4.29923773e+00, 2.61593699e+00, 2.76628472e-02
1.50050795e+00, 2.77485698e-01, 0.00000000e+00, 8.78183186e-01, 4.34579659e+00, 2.63334107e+00, 2.72300430e-02
1.50974548e+00, 2.59428948e-01, 0.00000000e+00, 8.75961125e-01, 4.29413033e+00, 2.61450028e+00, 2.69445628e-02
1.58168590e+00, 2.72987008e-01, 0.00000000e+00, 8.72655630e-01, 4.33058739e+00, 2.62968922e+00, 2.44613439e-02
1.52094972e+00, 2.76316315e-01, 0.00000000e+00, 8.76813054e-01, 4.34197283e+00, 2.63241649e+00, 2.65183672e-02
1.62196779e+00, 2.71086544e-01, 0.00000000e+00, 8.69810760e-01, 4.32355165e+00, 2.62810683e+00, 2.31552757e-02
1.60183632e+00, 2.72002161e-01, 0.00000000e+00, 8.71244431e-01, 4.32700157e+00, 2.62886810e+00, 2.38015391e-02
1.47995031e+00, 2.78690040e-01, 0.00000000e+00, 8.79528821e-01, 4.34961081e+00, 2.63427067e+00, 2.79541425e-02
1.46840525e+00, 2.61804909e-01, 0.00000000e+00, 8.78601372e-01, 4.30433416e+00, 2.61737633e+00, 2.84001380e-02
1.44745004e+00, 2.63092190e-01, 0.00000000e+00, 8.79897654e-01, 4.30959940e+00, 2.61888409e+00, 2.91564986e-02
1.45923901e+00, 2.79981315e-01, 0.00000000e+00, 8.80857587e-01, 4.35344315e+00, 2.63521314e+00, 2.86934804e-02
1.29212117e+00, 2.70890683e-01, 0.00000000e+00, 8.87884498e-01, 4.34058762e+00, 2.62758899e+00, 3.43935713e-02
1.31424761e+00, 2.70645171e-01, 0.00000000e+00, 8.86932075e-01, 4.33868408e+00, 2.62723613e+00, 3.36886272e-02
1.38240051e+00, 2.67965943e-01, 0.00000000e+00, 8.83301139e-01, 4.32751751e+00, 2.62439394e+00, 3.14444341e-02
1.35968411e+00, 2.69457370e-01, 0.00000000e+00, 8.84535193e-01, 4.33292103e+00, 2.62597346e+00, 3.21774557e-02
1.33681166e+00, 2.70272732e-01, 0.00000000e+00, 8.85820568e-01, 4.33636284e+00, 2.62678528e+00, 3.29366177e-02
1.43831396e+00, 2.81452537e-01, 0.00000000e+00, 8.82156789e-01, 4.35745144e+00, 2.63623261e+00, 2.94500254e-02
1.42621529e+00, 2.64527738e-01, 0.00000000e+00, 8.81142557e-01, 4.31519318e+00, 2.62053537e+00, 2.99276114e-02
1.40457976e+00, 2.66188681e-01, 0.00000000e+00, 8.82261097e-01, 4.32127953e+00, 2.62242150e+00, 3.06972601e-02
1.41704416e+00, 2.83260673e-01, 0.00000000e+00, 8.83332789e-01, 4.36182785e+00, 2.63743758e+00, 3.02213319e-02
1.39517605e+00, 2.85556912e-01, 0.00000000e+00, 8.84330869e-01, 4.36670828e+00, 2.63890004e+00, 3.09990495e-02
1.37225413e+00, 2.88293988e-01, 0.00000000e+00, 8.85475814e-01, 4.37205410e+00, 2.64048195e+00, 3.17885056e-02
1.34846258e+00, 2.89657891e-01, 0.00000000e+00, 8.87022853e-01, 4.37571812e+00, 2.64127398e+00, 3.25967148e-02
1.00457382e+00, 2.70945102e-01, 0.00000000e+00, 8.95078063e-01, 4.35729933e+00, 2.63115525e+00, 3.82703543e-02
9.85100567e-01, 2.70647943e-01, 0.00000000e+00, 8.95388484e-01, 4.35766983e+00, 2.63118291e+00, 3.79317403e-02
1.04367602e+00, 2.71279335e-01, 0.00000000e+00, 8.94459605e-01, 4.35589552e+00, 2.63085127e+00, 3.86428013e-02
1.02407122e+00, 2.71150649e-01, 0.00000000e+00, 8.94779801e-01, 4.35669899e+00, 2.63103700e+00, 3.85045633e-02
9.65660870e-01, 2.70280093e-01, 0.00000000e+00, 8.95735919e-01, 4.35786676e+00, 2.63113213e+00, 3.74780074e-02
9.26864505e-01, 2.69342124e-01, 0.00000000e+00, 8.96582127e-01, 4.35774088e+00, 2.63078094e+00, 3.61822322e-02
9.46244299e-01, 2.69846827e-01, 0.00000000e+00, 8.96129429e-01, 4.35789490e+00, 2.63100171e+00, 3.68980020e-02
1.06350219e+00, 2.71368265e-01, 0.00000000e+00, 8.94098580e-01, 4.35496426e+00, 2.63063383e+00, 3.86863053e-02
8.88445079e-01, 2.68169612e-01, 0.00000000e+00, 8.97714496e-01, 4.35697412e+00, 2.63008404e+00, 3.43232751e-02
9.07580793e-01, 2.68781185e-01, 0.00000000e+00, 8.97107303e-01, 4.35743189e+00, 2.63047552e+00, 3.53250019e-02
1.08351243e+00, 2.71386921e-01, 0.00000000e+00, 8.93712938e-01, 4.35385895e+00, 2.63036108e+00, 3.86353061e-02
9.16857719e-01, 2.86380172e-01, 0.00000000e+00, 8.94783676e-01, 4.38900328e+00, 2.64332104e+00, 3.59590575e-02
9.36197758e-01, 2.86962330e-01, 0.00000000e+00, 8.94640625e-01, 4.38905764e+00, 2.64338470e+00, 3.67646851e-02
8.69531631e-01, 2.67551541e-01, 0.00000000e+00, 8.98401737e-01, 4.35645628e+00, 2.62964034e+00, 3.31791006e-02
8.78625035e-01, 2.84985423e-01, 0.00000000e+00, 8.95282209e-01, 4.38850927e+00, 2.64297271e+00, 3.39022651e-02
8.97651732e-01, 2.85719752e-01, 0.00000000e+00, 8.94991815e-01, 4.38882017e+00, 2.64318585e+00, 3.50054763e-02
8.04631174e-01, 2.81638861e-01, 0.00000000e+00, 8.97598028e-01, 4.38645458e+00, 2.64138842e+00, 2.79365536e-02
7.96334088e-01, 2.64603853e-01, 0.00000000e+00, 9.02582765e-01, 4.35298586e+00, 2.62679887e+00, 2.70893425e-02
7.86500275e-01, 2.80578941e-01, 0.00000000e+00, 8.98516655e-01, 4.38549709e+00, 2.64069772e+00, 2.60155182e-02
7.78506994e-01, 2.63322204e-01, 0.00000000e+00, 9.03966308e-01, 4.35057497e+00, 2.62537289e+00, 2.51867063e-02
7.68325865e-01, 2.79347450e-01, 0.00000000e+00, 8.99614513e-01, 4.38416386e+00, 2.63979673e+00, 2.39134822e-02
8.14226210e-01, 2.65560359e-01, 0.00000000e+00, 9.01306331e-01, 4.35444117e+00, 2.62782001e+00, 2.88474672e-02
8.22851539e-01, 2.82575697e-01, 0.00000000e+00, 8.96804750e-01, 4.38714886e+00, 2.64193249e+00, 2.96793319e-02
8.32379401e-01, 2.66246736e-01, 0.00000000e+00, 9.00165975e-01, 4.35518312e+00, 2.62851810e+00, 3.04475240e-02
1.12421298e+00, 2.71478504e-01, 0.00000000e+00, 8.92869353e-01, 4.35172081e+00, 2.62987423e+00, 3.82763073e-02
8.50829482e-01, 2.66902447e-01, 0.00000000e+00, 8.99203241e-01, 4.35583687e+00, 2.62911582e+00, 3.18887830e-02
8.41243148e-01, 2.83428818e-01, 0.00000000e+00, 8.96157265e-01, 4.38768435e+00, 2.64236212e+00, 3.12474631e-02
1.10377228e+00, 2.71418810e-01, 0.00000000e+00, 8.93303454e-01, 4.35276079e+00, 2.63010120e+00, 3.84966359e-02
7.42052734e-01, 2.60422349e-01, 0.00000000e+00, 9.07685041e-01, 4.34455299e+00, 2.62169838e+00, 2.08264831e-02
7.60461211e-01, 2.61800766e-01, 0.00000000e+00, 9.05643761e-01, 4.34741116e+00, 2.62354732e+00, 2.31189951e-02
1.16543210e+00, 2.71667957e-01, 0.00000000e+00, 8.91943514e-01, 4.34980106e+00, 2.62950563e+00, 3.76241393e-02
1.18614316e+00, 2.71702379e-01, 0.00000000e+00, 8.91430140e-01, 4.34870148e+00, 2.62928867e+00, 3.72100398e-02
1.14477801e+00, 2.71544307e-01, 0.00000000e+00, 8.92416894e-01, 4.35069466e+00, 2.62966013e+00, 3.79817709e-02
7.49959826e-01, 2.78197825e-01, 0.00000000e+00, 9.00934696e-01, 4.38287830e+00, 2.63882923e+00, 2.16053165e-02
1.20694971e+00, 2.71676868e-01, 0.00000000e+00, 8.90857041e-01, 4.34744740e+00, 2.62903595e+00, 3.67440581e-02
8.59833479e-01, 2.84234643e-01, 0.00000000e+00, 8.95658016e-01, 4.38814116e+00, 2.64270687e+00, 3.26519012e-02
1.22788703e+00, 2.71579951e-01, 0.00000000e+00, 8.90217483e-01, 4.34600830e+00, 2.62873888e+00, 3.62280086e-02
1.24901223e+00, 2.71402359e-01, 0.00000000e+00, 8.89512122e-01, 4.34435463e+00, 2.62838602e+00, 3.56635153e-02
1.27040029e+00, 2.71153361e-01, 0.00000000e+00, 8.88737738e-01, 4.34250450e+00, 2.62798500e+00, 3.50519046e-02
-1.45546353e+00, 2.02917352e-01, 0.00000000e+00, 2.41904807e+00, 3.38717723e+00, 1.39113462e+00, -3.16628553e-02
-1.24557233e+00, 2.03492239e-01, 0.00000000e+00, 2.39567089e+00, 3.42450047e+00, 1.43375194e+00, -4.48867902e-02
-1.21596432e+00, 2.02940553e-01, 0.00000000e+00, 2.39165711e+00, 3.42665815e+00, 1.43798590e+00, -4.68882620e-02
-1.33619177e+00, 2.02630252e-01, 0.00000000e+00, 2.40666986e+00, 3.40298009e+00, 1.41107595e+00, -3.85393724e-02
-1.16025352e+00, 2.02192709e-01, 0.00000000e+00, 2.38389468e+00, 3.43339682e+00, 1.44789708e+00, -5.09793274e-02
-1.30611396e+00, 2.02955410e-01, 0.00000000e+00, 2.40323257e+00, 3.41010952e+00, 1.41848826e+00, -4.05566469e-02
-1.18751562e+00, 2.02155575e-01, 0.00000000e+00, 2.38773918e+00, 3.42737556e+00, 1.44114172e+00, -4.88191172e-02
-1.13347995e+00, 2.03560859e-01, 0.00000000e+00, 2.37994838e+00, 3.44819045e+00, 1.46068883e+00, -5.35939038e-02
-1.11854815e+00, 1.80478334e-01, 0.00000000e+00, 2.37504530e+00, 3.30183625e+00, 1.36059499e+00, -4.86131869e-02
-1.09101748e+00, 1.82857499e-01, 0.00000000e+00, 2.37060761e+00, 3.32353592e+00, 1.37956524e+00, -5.15403301e-02
-1.10662603e+00, 2.05705717e-01, 0.00000000e+00, 2.37577200e+00, 3.46831918e+00, 1.47712433e+00, -5.65509722e-02
-1.27585793e+00, 2.03392804e-01, 0.00000000e+00, 2.39958572e+00, 3.41822386e+00, 1.42669249e+00, -4.27187309e-02
-1.04029119e+00, 1.90618396e-01, 0.00000000e+00, 2.36248183e+00, 3.38639712e+00, 1.42983615e+00, -5.83043098e-02
-1.42579424e+00, 2.02734247e-01, 0.00000000e+00, 2.41614151e+00, 3.39006567e+00, 1.39525735e+00, -3.32451761e-02
-9.40481663e-01, 1.75452620e-01, 0.00000000e+00, 2.33991933e+00, 3.31392384e+00, 1.39429736e+00, -6.27982393e-02
-9.19708729e-01, 1.75891653e-01, 0.00000000e+00, 2.33505416e+00, 3.32282162e+00, 1.40402770e+00, -6.51244894e-02
-1.01712978e+00, 1.92913190e-01, 0.00000000e+00, 2.35837150e+00, 3.40746641e+00, 1.44722044e+00, -6.11790419e-02
-1.39601445e+00, 2.02579826e-01, 0.00000000e+00, 2.41311216e+00, 3.39336300e+00, 1.39974391e+00, -3.49068157e-02
-9.51733530e-01, 1.94448233e-01, 0.00000000e+00, 2.34488654e+00, 3.43575859e+00, 1.47549033e+00, -6.83520064e-02
-9.31173801e-01, 1.94379956e-01, 0.00000000e+00, 2.34028816e+00, 3.44143581e+00, 1.48233211e+00, -7.06188381e-02
-9.61464465e-01, 1.75051019e-01, 0.00000000e+00, 2.34459066e+00, 3.30539417e+00, 1.38489687e+00, -6.05618022e-02
-1.08004212e+00, 2.08342180e-01, 0.00000000e+00, 2.37157464e+00, 3.49190164e+00, 1.49568856e+00, -5.97459190e-02
-1.36616075e+00, 2.02538729e-01, 0.00000000e+00, 2.40996051e+00, 3.39762139e+00, 1.40498292e+00, -3.66667584e-02
-9.72846985e-01, 1.94513813e-01, 0.00000000e+00, 2.34943652e+00, 3.43008375e+00, 1.46864605e+00, -6.61312416e-02
-1.06466472e+00, 1.86665580e-01, 0.00000000e+00, 2.36634588e+00, 3.35443211e+00, 1.40469027e+00, -5.49312569e-02
-9.94659483e-01, 1.94105059e-01, 0.00000000e+00, 2.35397291e+00, 3.42133474e+00, 1.45967722e+00, -6.37673736e-02
-7.52803564e-01, 1.90902248e-01, 0.00000000e+00, 2.28885317e+00, 3.47931099e+00, 1.54024887e+00, -9.24617648e-02
-7.74786234e-01, 1.91130713e-01, 0.00000000e+00, 2.29629683e+00, 3.47249365e+00, 1.53114355e+00, -8.94050673e-02
-7.85693169e-01, 1.72407180e-01, 0.00000000e+00, 2.29689789e+00, 3.34310746e+00, 1.44433820e+00, -7.94157460e-02
-5.86271465e-01, 1.80438936e-01, 0.00000000e+00, 2.21703291e+00, 3.48001695e+00, 1.58529735e+00, -1.13139480e-01
-6.06727421e-01, 1.79286525e-01, 0.00000000e+00, 2.22700214e+00, 3.46247029e+00, 1.56813455e+00, -1.09044008e-01
-5.97668171e-01, 1.97593927e-01, 0.00000000e+00, 2.22643924e+00, 3.59137821e+00, 1.64777303e+00, -1.21334098e-01
-5.77059925e-01, 1.98557302e-01, 0.00000000e+00, 2.21622181e+00, 3.60783458e+00, 1.66355932e+00, -1.25681072e-01
-5.65889120e-01, 1.81247070e-01, 0.00000000e+00, 2.20652080e+00, 3.49542570e+00, 1.60127902e+00, -1.17112301e-01
-4.84258950e-01, 1.83262408e-01, 0.00000000e+00, 2.15841484e+00, 3.55129504e+00, 1.66375399e+00, -1.32978320e-01
-5.04724622e-01, 1.82861447e-01, 0.00000000e+00, 2.17143869e+00, 3.53762913e+00, 1.64795172e+00, -1.28980637e-01
-4.95091617e-01, 2.00868443e-01, 0.00000000e+00, 2.16949582e+00, 3.66547775e+00, 1.72381079e+00, -1.42968982e-01
-5.56553185e-01, 1.99319124e-01, 0.00000000e+00, 2.20547104e+00, 3.62312841e+00, 1.67881405e+00, -1.29993588e-01
-5.25134623e-01, 1.82421058e-01, 0.00000000e+00, 2.18376565e+00, 3.52397037e+00, 1.63241529e+00, -1.25017941e-01
-5.15600801e-01, 2.00434312e-01, 0.00000000e+00, 2.18215942e+00, 3.65166593e+00, 1.70874143e+00, -1.38619706e-01
-5.45519710e-01, 1.81894436e-01, 0.00000000e+00, 2.19544697e+00, 3.50998187e+00, 1.61691451e+00, -1.21065713e-01
-5.36075294e-01, 1.99932367e-01, 0.00000000e+00, 2.19413280e+00, 3.63765264e+00, 1.69381309e+00, -1.34301782e-01
-7.30913162e-01, 1.90651715e-01, 0.00000000e+00, 2.28114295e+00, 3.48626447e+00, 1.54955053e+00, -9.55847725e-02
-6.39907598e-01, 1.94212064e-01, 0.00000000e+00, 2.24534345e+00, 3.54886675e+00, 1.61074543e+00, -1.12008601e-01
-6.18542910e-01, 1.96226984e-01, 0.00000000e+00, 2.23614430e+00, 3.57231331e+00, 1.63054883e+00, -1.16826370e-01
-6.27360404e-01, 1.77393928e-01, 0.00000000e+00, 2.23637724e+00, 3.44001746e+00, 1.54801047e+00, -1.04613200e-01
-7.08657444e-01, 1.90365255e-01, 0.00000000e+00, 2.27286720e+00, 3.49336696e+00, 1.55924094e+00, -9.88310203e-02
-6.85576856e-01, 1.90145165e-01, 0.00000000e+00, 2.26380444e+00, 3.50157070e+00, 1.57005167e+00, -1.02322966e-01
-6.48567617e-01, 1.74145877e-01, 0.00000000e+00, 2.24521065e+00, 3.40828848e+00, 1.52192533e+00, -9.94910821e-02
-6.62255704e-01, 1.91536486e-01, 0.00000000e+00, 2.25435257e+00, 3.52079940e+00, 1.58791757e+00, -1.06823415e-01
-4.63683397e-01, 1.83670864e-01, 0.00000000e+00, 2.14462161e+00, 3.56531405e+00, 1.68006074e+00, -1.37042493e-01
-8.98867726e-01, 1.76601827e-01, 0.00000000e+00, 2.32994246e+00, 3.33372021e+00, 1.41526639e+00, -6.76491261e-02
-8.77752542e-01, 1.77762553e-01, 0.00000000e+00, 2.32457995e+00, 3.34791088e+00, 1.42887938e+00, -7.04679266e-02
-9.10792351e-01, 1.94724932e-01, 0.00000000e+00, 2.33548260e+00, 3.44991493e+00, 1.49114656e+00, -7.31207356e-02
-8.90339494e-01, 1.95631191e-01, 0.00000000e+00, 2.33047104e+00, 3.46231723e+00, 1.50264025e+00, -7.59227723e-02
-4.43048716e-01, 1.84063554e-01, 0.00000000e+00, 2.13004375e+00, 3.57950234e+00, 1.69676089e+00, -1.41135439e-01
-4.22370493e-01, 1.84474811e-01, 0.00000000e+00, 2.11465383e+00, 3.59408212e+00, 1.71398795e+00, -1.45265505e-01
-8.49303484e-01, 1.99603543e-01, 0.00000000e+00, 2.32017183e+00, 3.50216031e+00, 1.53529727e+00, -8.27022940e-02
-8.56240094e-01, 1.79728821e-01, 0.00000000e+00, 2.31898284e+00, 3.36789799e+00, 1.44650877e+00, -7.37764016e-02
-8.69758904e-01, 1.97166041e-01, 0.00000000e+00, 2.32532310e+00, 3.47914529e+00, 1.51703382e+00, -7.90744200e-02
-8.35708916e-01, 1.83966815e-01, 0.00000000e+00, 2.31373668e+00, 3.40286517e+00, 1.47382462e+00, -7.80913383e-02
-4.01683182e-01, 1.84941128e-01, 0.00000000e+00, 2.09843659e+00, 3.60927773e+00, 1.73186314e+00, -1.49440601e-01
-3.81000578e-01, 1.85516477e-01, 0.00000000e+00, 2.08136296e+00, 3.62544298e+00, 1.75058258e+00, -1.53689474e-01
-3.60293865e-01, 1.86237186e-01, 0.00000000e+00, 2.06334949e+00, 3.64283180e+00, 1.77030790e+00, -1.58033699e-01
-7.96391428e-01, 1.90301046e-01, 0.00000000e+00, 2.30325603e+00, 3.45923805e+00, 1.51807809e+00, -8.60396698e-02
-8.05923939e-01, 1.72281280e-01, 0.00000000e+00, 2.30332088e+00, 3.33518362e+00, 1.43451369e+00, -7.67852589e-02
-8.16558957e-01, 1.88040987e-01, 0.00000000e+00, 2.30897093e+00, 3.43686867e+00, 1.49967229e+00, -8.23316425e-02
-8.23005438e-01, 1.72387615e-01, 0.00000000e+00, 2.30834389e+00, 3.32987642e+00, 1.42740571e+00, -7.46872202e-02
-7.62757957e-01, 2.09749088e-01, 0.00000000e+00, 2.29594421e+00, 3.60043287e+00, 1.61216998e+00, -9.94239748e-02
-7.50529706e-01, 2.27663189e-01, 0.00000000e+00, 2.29597783e+00, 3.72119951e+00, 1.68479574e+00, -1.09119006e-01
-7.40940988e-01, 2.09369853e-01, 0.00000000e+00, 2.28845382e+00, 3.60660529e+00, 1.62041557e+00, -1.02744490e-01
-6.09185576e-01, 2.14951813e-01, 0.00000000e+00, 2.23627567e+00, 3.70066929e+00, 1.70651066e+00, -1.28873855e-01
-7.29340494e-01, 2.27841631e-01, 0.00000000e+00, 2.28872156e+00, 3.73069668e+00, 1.69446456e+00, -1.12871915e-01
-5.88334203e-01, 2.15990037e-01, 0.00000000e+00, 2.22637892e+00, 3.71733952e+00, 1.72165358e+00, -1.33528799e-01
-5.05967915e-01, 2.18556732e-01, 0.00000000e+00, 2.18111801e+00, 3.77536917e+00, 1.77914464e+00, -1.52140260e-01
-5.26525438e-01, 2.18088031e-01, 0.00000000e+00, 2.19339561e+00, 3.76167178e+00, 1.76488209e+00, -1.47455692e-01
-5.47078133e-01, 2.17525333e-01, 0.00000000e+00, 2.20499349e+00, 3.74758601e+00, 1.75065506e+00, -1.42801136e-01
-7.07729697e-01, 2.28313074e-01, 0.00000000e+00, 2.28102517e+00, 3.74245739e+00, 1.70563555e+00, -1.16927870e-01
-6.85852289e-01, 2.29069248e-01, 0.00000000e+00, 2.27288532e+00, 3.75634480e+00, 1.71819866e+00, -1.21293545e-01
-6.96913660e-01, 2.09669292e-01, 0.00000000e+00, 2.27239656e+00, 3.62677479e+00, 1.64213824e+00, -1.10173836e-01
-7.19107628e-01, 2.09405571e-01, 0.00000000e+00, 2.28069019e+00, 3.61575818e+00, 1.63059199e+00, -1.06329523e-01
-5.67667544e-01, 2.16835544e-01, 0.00000000e+00, 2.21597028e+00, 3.73287725e+00, 1.73629642e+00, -1.38162166e-01
-6.63899362e-01, 2.30124563e-01, 0.00000000e+00, 2.26439095e+00, 3.77238846e+00, 1.73208749e+00, -1.25966519e-01
-6.42132282e-01, 2.31359035e-01, 0.00000000e+00, 2.25562453e+00, 3.78969526e+00, 1.74671781e+00, -1.30838692e-01
-6.52186811e-01, 2.11951226e-01, 0.00000000e+00, 2.25473309e+00, 3.66127157e+00, 1.67298090e+00, -1.19215600e-01
-6.74463749e-01, 2.10481301e-01, 0.00000000e+00, 2.26364636e+00, 3.64177799e+00, 1.65624928e+00, -1.14463285e-01
-6.30437076e-01, 2.13584661e-01, 0.00000000e+00, 2.24570298e+00, 3.68186307e+00, 1.69024289e+00, -1.24095045e-01
-7.70831883e-01, 2.28278771e-01, 0.00000000e+00, 2.30281425e+00, 3.71730947e+00, 1.67862153e+00, -1.05924077e-01
-8.42116892e-01, 2.18625709e-01, 0.00000000e+00, 2.32176757e+00, 3.62919736e+00, 1.61448550e+00, -9.10835266e-02
-8.62172365e-01, 2.16194913e-01, 0.00000000e+00, 2.32667637e+00, 3.60652304e+00, 1.59751964e+00, -8.73172581e-02
-8.82283390e-01, 2.14386538e-01, 0.00000000e+00, 2.33158183e+00, 3.58803892e+00, 1.58299577e+00, -8.38950276e-02
-9.41801429e-01, 2.12998405e-01, 0.00000000e+00, 2.34551001e+00, 3.56017709e+00, 1.55679047e+00, -7.57476687e-02
-9.22047138e-01, 2.12633103e-01, 0.00000000e+00, 2.34110212e+00, 3.56391525e+00, 1.56189978e+00, -7.80710280e-02
-9.02255774e-01, 2.13186771e-01, 0.00000000e+00, 2.33642220e+00, 3.57375574e+00, 1.57103014e+00, -8.08164552e-02
-7.86252737e-01, 2.11681858e-01, 0.00000000e+00, 2.30404210e+00, 3.60420585e+00, 1.60965824e+00, -9.65818018e-02
-8.22188139e-01, 2.21864909e-01, 0.00000000e+00, 2.31690168e+00, 3.65715647e+00, 1.63445318e+00, -9.52499956e-02
-8.29189837e-01, 2.03015938e-01, 0.00000000e+00, 2.31519580e+00, 3.53172660e+00, 1.55740929e+00, -8.68219882e-02
-4.74477053e-01, 2.01283038e-01, 0.00000000e+00, 2.15606046e+00, 3.67944217e+00, 1.73926461e+00, -1.47383630e-01
-4.85322237e-01, 2.18972012e-01, 0.00000000e+00, 2.16807175e+00, 3.78897738e+00, 1.79365492e+00, -1.56885251e-01
-7.87018299e-01, 2.30816424e-01, 0.00000000e+00, 2.30850983e+00, 3.72720909e+00, 1.68122947e+00, -1.04241066e-01
-8.02742600e-01, 2.25686267e-01, 0.00000000e+00, 2.31205893e+00, 3.68869066e+00, 1.65629804e+00, -9.97002572e-02
-8.08922231e-01, 2.06691787e-01, 0.00000000e+00, 2.31007457e+00, 3.56328821e+00, 1.58054316e+00, -9.11620706e-02
-4.53816921e-01, 2.01651096e-01, 0.00000000e+00, 2.14183927e+00, 3.69334984e+00, 1.75498497e+00, -1.51820183e-01
-4.64629471e-01, 2.19318852e-01, 0.00000000e+00, 2.15422940e+00, 3.80238557e+00, 1.80836368e+00, -1.61658332e-01
-4.33127731e-01, 2.02004477e-01, 0.00000000e+00, 2.12680364e+00, 3.70739770e+00, 1.77109134e+00, -1.56280845e-01
-4.12445992e-01, 2.02389434e-01, 0.00000000e+00, 2.11094642e+00, 3.72186351e+00, 1.78773189e+00, -1.60774633e-01
-4.23193693e-01, 2.19899639e-01, 0.00000000e+00, 2.12403560e+00, 3.82911158e+00, 1.83870149e+00, -1.71255931e-01
-3.91810745e-01, 2.02879980e-01, 0.00000000e+00, 2.09427500e+00, 3.73720169e+00, 1.80513644e+00, -1.65336192e-01
-4.02557462e-01, 2.20228583e-01, 0.00000000e+00, 2.10770273e+00, 3.84294820e+00, 1.85458517e+00, -1.76081881e-01
-4.43906426e-01, 2.19617024e-01, 0.00000000e+00, 2.13955450e+00, 3.81570411e+00, 1.82334673e+00, -1.66450888e-01
-3.71216208e-01, 2.03583702e-01, 0.00000000e+00, 2.07675982e+00, 3.75410938e+00, 1.82367313e+00, -1.70045659e-01
-3.82074505e-01, 2.20728159e-01, 0.00000000e+00, 2.09063315e+00, 3.85793161e+00, 1.87132049e+00, -1.80986777e-01
-3.61722648e-01, 2.21661702e-01, 0.00000000e+00, 2.07285380e+00, 3.87565708e+00, 1.88969302e+00, -1.86189115e-01
-1.47006154e+00, 2.27848709e-01, 0.00000000e+00, 2.42229533e+00, 3.54499221e+00, 1.49806106e+00, -3.47372554e-02
-1.44047606e+00, 2.27619231e-01, 0.00000000e+00, 2.41952109e+00, 3.54754758e+00, 1.50157404e+00, -3.64400521e-02
-1.22927773e+00, 2.29256526e-01, 0.00000000e+00, 2.39616799e+00, 3.59279895e+00, 1.54615510e+00, -5.16378060e-02
-1.19977033e+00, 2.27011815e-01, 0.00000000e+00, 2.39202166e+00, 3.58446431e+00, 1.54337633e+00, -5.36164604e-02
-1.17285156e+00, 2.24989742e-01, 0.00000000e+00, 2.38816071e+00, 3.57740259e+00, 1.54123640e+00, -5.54478429e-02
-1.14759588e+00, 2.25347981e-01, 0.00000000e+00, 2.38476491e+00, 3.58562255e+00, 1.54866910e+00, -5.77861294e-02
-1.32142961e+00, 2.27827862e-01, 0.00000000e+00, 2.40733314e+00, 3.56725025e+00, 1.52245700e+00, -4.42632698e-02
-1.29123044e+00, 2.28650510e-01, 0.00000000e+00, 2.40398216e+00, 3.57773590e+00, 1.53144789e+00, -4.66330089e-02
-1.12171137e+00, 2.28001893e-01, 0.00000000e+00, 2.38113570e+00, 3.60863042e+00, 1.56565773e+00, -6.08696863e-02
-1.09501731e+00, 2.30525047e-01, 0.00000000e+00, 2.37713885e+00, 3.63097668e+00, 1.58226466e+00, -6.41394332e-02
-1.05442417e+00, 2.11090475e-01, 0.00000000e+00, 2.36750031e+00, 3.51623321e+00, 1.51442897e+00, -6.30142763e-02
-1.02998626e+00, 2.13222489e-01, 0.00000000e+00, 2.36342502e+00, 3.53649521e+00, 1.53028476e+00, -6.60938993e-02
-1.41085899e+00, 2.27457941e-01, 0.00000000e+00, 2.41664720e+00, 3.55075502e+00, 1.50557446e+00, -3.82274017e-02
-1.38114321e+00, 2.27385268e-01, 0.00000000e+00, 2.41365886e+00, 3.55475974e+00, 1.51016319e+00, -4.01125662e-02
-1.00652826e+00, 2.14377970e-01, 0.00000000e+00, 2.35912919e+00, 3.55035901e+00, 1.54198325e+00, -6.88999072e-02
-1.04305792e+00, 2.34495148e-01, 0.00000000e+00, 2.36892605e+00, 3.66916108e+00, 1.61104739e+00, -7.06867203e-02
-1.06862390e+00, 2.32779011e-01, 0.00000000e+00, 2.37305903e+00, 3.65174985e+00, 1.59775794e+00, -6.74624816e-02
-9.62246835e-01, 2.14017153e-01, 0.00000000e+00, 2.34995842e+00, 3.56061792e+00, 1.55431223e+00, -7.37031773e-02
-1.26033723e+00, 2.29776502e-01, 0.00000000e+00, 2.40039754e+00, 3.59059477e+00, 1.54206634e+00, -4.92513813e-02
-9.83886063e-01, 2.14668348e-01, 0.00000000e+00, 2.35459685e+00, 3.55853415e+00, 1.55008602e+00, -7.14694336e-02
